"","GSM253220.CEL.gz","GSM253221.CEL.gz","GSM253222.CEL.gz","GSM253223.CEL.gz","GSM253224.CEL.gz","GSM253225.CEL.gz","GSM253226.CEL.gz","GSM253227.CEL.gz","GSM253228.CEL.gz","GSM253229.CEL.gz","GSM253230.CEL.gz","GSM253231.CEL.gz","GSM253232.CEL.gz","GSM253233.CEL.gz","GSM253234.CEL.gz","GSM253235.CEL.gz","GSM253236.CEL.gz","GSM253237.CEL.gz"
"X15063.1_RC_x_at",4.01812103755162,4.24654822618828,3.96138379437229,3.51486579776953,4.19181892992512,3.47048556364299,6.23796152435524,5.66409849965297,6.32596154457593,4.83162431112631,5.2106073740254,5.62735663204645,8.043266745091,7.73574527685113,8.00037454017543,7.84864352523227,8.01045985951368,7.67785264735259
"Pf.2.13.0_CDS_at",4.85664332879884,5.74898695392265,4.6390756005332,4.81322985490544,5.43771747087512,4.28178730739645,7.23296359368229,6.84315478650075,7.49952293641818,5.72029746211074,7.11165127961222,7.10851545315467,8.98538918405794,8.92074232152001,9.12118145999488,8.48790147363386,8.33359467941942,8.85175977704188
"Pf.11.16.0_CDS_at",2.96640044522006,3.15695971860983,3.05609911851003,3.02068983280829,2.92126929620657,3.260769234334,4.45972538042735,4.07876817549298,4.41259207718259,4.04510684850156,3.79332060148226,4.08882775889017,7.68765017998581,3.56377464075858,6.99828134384626,5.3145582305817,6.93020384070461,6.61932171840571
"Pf.12.39.0_CDS_at",5.88184347954943,5.54043692998862,5.72669119821614,4.70675017133078,5.430957462215,4.89997370295751,7.77623075371627,7.85885269694217,8.32524163311087,7.12045176260494,7.70429048332146,7.92323492878376,9.05007476255568,8.41498399146204,9.09322875829084,8.54522186920093,8.69493571661159,8.95911841831938
"Pf.5.18.0_CDS_at",7.55979531097154,7.712936922777,7.6628926634837,7.79057519307261,6.96359617616298,7.75830245860768,10.1899212711104,10.0803317290392,10.1315238280094,9.61646623270384,9.87858775561482,10.0554833537153,11.1925650655011,11.1415669939262,11.0821888602145,10.9598531333165,10.7551934876616,10.8228363543884
"Pf.9.55.0_CDS_at",6.68801570352105,6.28979686704647,5.83662048343692,5.90032019042958,6.01425543341824,6.41533145801968,8.77027609076414,8.69563180325068,8.81852560304132,7.8583554992442,8.66420842456907,8.35622179354275,9.65270601268436,9.6573691735208,9.63285386303318,9.59458289247518,9.41960826675978,9.58209152347206
"Pf.5.41.0_CDS_at",2.97117715349902,3.20226643840901,2.81400984177988,2.79832279076769,2.56802857684529,2.51978167355853,3.77963545820865,4.18652633646544,4.0860603750259,3.34721375260636,3.76076249891221,3.9021991557582,6.39581115172459,6.25874216248693,6.54757530516005,5.86921644561764,6.14604211211579,6.03436932962693
"Pf.10.173.0_CDS_at",6.55671846089438,6.11069307116414,5.64390353111014,5.44877313555735,6.54112634926834,5.78388155945715,8.64841909333715,8.63328504732921,8.55858572691093,7.74881218114761,8.6440781484904,8.58655741851891,9.68338583249422,9.12631252212894,9.18341764632432,9.05137645834008,9.05830399267975,9.34278701076257
"Pf.9.6.2_CDS_s_at",5.36158258628502,3.675505860927,2.75797006956949,3.56866089923868,3.83273333268094,4.42799900819723,6.14704699519004,6.10311332209292,5.49901961051404,5.47161984500024,5.80063861698402,5.47133791943809,7.15941603941071,6.19898725537179,7.16034344139608,7.12864925622566,7.21935455458599,7.5284487286947
"Pf.10.86.0_CDS_at",6.03649052666173,4.69309078995382,4.75015650732224,4.40643807110436,6.9973680232761,6.09076710989882,2.64790110549382,2.91180154562628,2.79206635242714,2.77126571913221,2.78098092818305,2.65104233744056,2.78836777110114,2.92735900956394,2.59457261909502,2.85155523987559,2.88470229574452,2.74783617954264
"M17530.1_RC_s_at",4.92497091187623,5.19490581400096,4.7726606944351,4.52222198181636,5.31292194907818,4.71166056566258,7.01034019380318,6.56387640430981,7.32444215453916,6.50541516043099,7.48727630367595,7.26731189540075,8.46244434162359,8.09136565373945,8.33048101825941,7.5105271382429,8.34280447736379,8.16509123992536
"Pf.9.329.0_CDS_at",3.74818057801259,3.8988872352353,4.48262943498913,4.1159985353939,4.1431367605504,4.17175248904476,5.13472077623266,4.71369573862982,4.84278765613521,4.92132811802415,5.32685179025636,4.75736082787179,7.37456732075765,7.46873821981443,7.54912109456727,7.42083176798354,6.80392089578026,7.14364526763333
"Pf.2.190.0_CDS_at",7.0881732209906,6.31651333751794,7.02979885974097,6.63456964499297,5.33665634951843,5.36243619871043,8.52914954506451,8.33629332782833,8.62902916008913,7.9044909562078,8.3569253404033,8.40258266587092,9.53939128118006,9.39805641927682,9.51284111419116,9.19080330746063,9.18713250507421,9.27087244243995
"Pf.12.270.0_CDS_at",5.1078120009916,4.89380682772295,4.83818068857999,4.76109932059175,4.51877732609081,4.74098020288533,6.79329474132645,6.71677778806082,6.49302729726892,6.59298154314606,6.09003619341893,6.53749425242101,8.77508659845452,7.89547398440127,8.20731220229446,7.83218449040056,7.85230693765661,7.66988323165665
"AF352829.1_s_at",7.56794059366653,7.57442541454836,7.61030255084858,6.62544108176554,5.3354478909107,7.08896911799418,9.29909810944357,9.12117635414067,9.23075241353926,9.03987698771435,9.14993795687782,9.4396278929753,9.93162318202587,9.93149364113586,9.9308549156075,9.80425088949353,9.6558624949675,9.64241365713785
"Pf.13_1.261.0_CDS_at",4.84766201606686,4.32779678810152,4.11252692944488,3.88666425949358,3.8174837946199,4.26547563149547,5.37823971473906,4.82568565166856,4.82671579634971,4.20166292267575,5.18694485224971,4.95258344693951,7.59404991991135,6.82073244327586,7.60908639957739,6.5366273336963,7.11669360760928,7.20660224742246
"Pf.12.610.0_at",7.31579805296917,6.79575256044965,6.51870048341232,5.77612365273481,6.83618390627835,6.18456233507877,8.87257074107939,8.88292282440073,9.18406765714371,8.56027066519814,9.09100167368763,8.83332303272486,9.61024159491608,9.56216935001949,9.52365816736646,9.22452435757757,9.60841394586273,9.50293445930621
"Pf.2.3.0_CDS_at",8.82620060227359,8.81544475992146,9.24858545810696,8.85077061965449,8.69277760451327,8.74096966321742,10.8200806086314,10.8803813078077,10.7942566032083,10.6236865414161,10.7482235064098,10.9245302399632,12.2026455050897,12.3859568378924,12.2302304631345,11.8994882007257,11.6133847204994,11.5359714044339
"Pf.2.186.0_CDS_at",5.44375143152063,5.25914347884881,5.22587871899264,5.74512283375146,4.90218343661544,5.32158721846113,7.09054541887582,6.4989633010164,7.12955804584847,6.3088239192296,6.82300273060981,7.09363912650457,8.93424161295242,8.75260444367295,8.41121005087147,8.16646491215459,8.07076485580604,8.11320632150332
"Pf.13_1.443.0_CDS_at",7.98640579757279,7.46857109319835,7.54491608269537,7.29272539101487,7.65352746469615,7.72568644884154,5.83776336739017,5.87573322018964,6.14043659854047,5.45835929276163,6.12271764925068,6.22518853248169,5.00581405282614,3.25584455625759,4.44523451647054,4.38685503306574,6.10483934470636,6.05016395910807
"Pf.2.37.0_CDS_at",7.79209001073962,8.10888193305507,7.8245213017184,8.2106718659752,7.61321762184188,8.20702526545865,9.94059625628153,10.0342449917563,9.90202564213516,9.61373348371792,9.87513034074536,9.87944368086341,11.3343828260743,11.0612056657084,11.1531439328995,10.9519161632135,10.76941758754,10.8231015881671
"Pf.4.157.0_CDS_at",5.97243901154923,5.96664859255998,5.03097838639126,5.43782542053588,4.40053848773292,5.88293260498727,7.40339210976283,7.40483552167042,7.70688062668183,7.37507767437487,7.53800899201711,7.29716513922142,8.99089667223945,7.57770889683053,8.32994836851394,7.97742256740107,8.34012970479165,8.30582194705664
"Pf.1.93.0_CDS_at",6.37037302430351,6.16501188837799,7.3383691127542,6.68712774291991,7.20367265283442,6.36543949930839,7.1251891442639,5.03912891855337,7.38533990081707,4.72377753771506,5.73805537904781,7.39773740460424,8.7060964848215,8.42476639049096,9.02379185525424,8.79326227485583,8.03609123714653,8.60659347435708
"Pf.11.473.0_CDS_at",5.57533878710652,5.98944427408782,6.10535995462807,5.15414327074587,6.07299315778031,6.09601595673739,7.1938536868215,7.29621209196206,7.78825299662752,6.74446058820723,7.59489239375247,7.90139956555464,8.20873002121559,8.67920903956372,9.42728057814862,8.09359053369234,8.63445028090788,9.03007273346026
"Pf.13_1.79.0_CDS_at",8.49365101346264,7.8369576183767,8.29737643951679,7.72181145358539,7.76365793685604,7.55180610214441,10.1054815867706,10.3074435147583,10.2475584444178,9.93956357550653,10.1271964309875,10.30121979933,11.0324417600528,10.5456075013963,10.9285298251864,10.4284467013033,10.62110679284,10.7999796054486
"Pf.14.478.0_CDS_at",3.8678796369328,3.7426485938701,3.56502126085358,3.69870126450567,3.68329387271094,3.52930011419237,4.49863432955764,4.56328077780301,5.15040305553355,4.79692264235815,4.06081132397098,4.70526195771557,7.56046922496123,5.64725125191327,6.5250169762049,5.49069898061262,6.91505029725317,6.23549184326231
"Pf.6.296.0_CDS_at",6.17884829943588,7.03913893081578,6.4974662389192,6.28607991464978,6.78465615902043,6.61541947967129,5.12282459891727,4.4544466394211,4.72356866701893,3.47179454583595,5.13999733337718,4.19322180351238,7.37730800516655,6.37249521741917,7.17407432247064,7.95733312592763,6.12512772944291,7.2258100791041
"Pf.11.32.0_CDS_at",5.02497069955138,4.79852190858744,4.63460404880526,4.31861018599473,4.71191331075839,4.47986379113084,6.30328803643845,5.91800652511065,6.23509821045171,5.94739523451378,6.23723794971084,6.16347228506121,7.95027852418628,7.60192571011073,7.62747444918853,7.59340805791104,7.18096413007119,7.45911744017527
"Pf.2.48.0_CDS_at",7.28382627098004,7.33478861330513,6.94270238103072,6.72349920827778,7.15238376665613,7.45168651620386,9.10326415564427,9.34018696116101,9.1635535324971,8.99022604817322,9.20680473898567,9.3546289051468,10.2275184091241,9.63541841142747,9.99432508378083,9.55876991144589,10.0727415062682,10.036045234979
"M17530.1_s_at",9.03196571779642,9.2046491518394,9.01793804833146,9.11813516243893,9.08039011499889,8.92894815259992,10.8928173520963,10.6694417328327,10.6244630393164,10.6869539526731,10.7062903328556,10.6585047715767,12.3635203486767,12.0053659209015,12.0548826635186,11.8334724404181,11.7716329565931,11.6680056722784
"L40600.2_x_at",4.11906998437375,4.43876825009458,4.21891041376539,3.86431278758197,4.31091425577105,4.72932927018719,5.52492159021766,4.77025587209106,6.30080244597567,3.89959390996676,5.11797229999346,5.94035964473537,6.62983581990471,6.04542202956246,7.53207359954932,6.44170666160223,5.7824171471269,7.83496123570322
"Pf.11.27.0_CDS_at",4.68506724089063,5.02657189006208,4.42658394694798,4.57005343296423,4.14875583651328,5.0129540342834,5.03110696292166,5.20362805229811,4.92032833399207,4.74647283166476,5.16552705367062,5.17590688728828,8.17141953322837,7.28788250891441,7.25387733305305,6.77825021434369,6.96833185402384,6.97594703074456
"Pf.12.245.0_CDS_at",4.95135359049364,4.80002868508921,4.63908695559664,4.25321008422855,4.80002868508921,4.94805861957035,5.69551737719794,5.24589078167696,6.04179410363228,5.25270158204347,5.90616375744738,5.75761332003528,7.8128810254842,7.34105431225029,7.27649261198045,7.66367952126401,7.54090157956432,7.31791875063072
"Pf.9.6.0_CDS_s_at",8.39965361293404,8.02243525030099,7.80757295797555,7.71569599599203,8.07018131081734,7.58263502926149,10.0673913781714,9.92000422063415,10.1789234182508,9.73596026037485,9.91734427678241,9.93380662213018,10.7410326166762,9.97793539343538,10.8371288151863,10.1843505214587,11.0068751404861,10.9134497847904
"AF441846.1_x_at",6.69862553241852,6.15309126700209,6.62189600493642,6.66614884950699,7.36858130081546,7.04548556556775,5.31640872302267,5.4473996248922,4.94535956696868,4.28882158258879,5.0977856212188,5.47389816553016,7.59906117951623,3.62462603177453,7.31955471386067,5.97230494550339,7.52777655333428,7.42178440027334
"Pf.13_1.418.0_CDS_a_at",2.40324580133128,2.52460435662304,2.54004307792691,2.4445988137268,2.26130984266756,2.51978167355853,2.89294980237539,2.88986019109584,2.9238586449646,2.63796984582392,2.89079259933488,2.84775083030115,5.43798400882612,5.50217501668061,5.66010669184442,4.77535902918664,4.02223816864858,4.14552233420944
"Pf.8.17.0_CDS_at",4.62716138685729,3.74796755927548,4.15131606693367,3.92844992773272,3.50857891110077,3.86198439553913,5.85630470733913,5.49953012892963,5.68077331321314,4.99590244138187,5.52211408935609,5.28270751256697,6.9350093259599,6.60750558670123,6.54773384170501,6.63475185694635,6.5623774322325,6.62363647340148
"Pf.4.224.0_CDS_x_at",4.53694425267643,4.51606605949289,4.54826651566485,4.27245105100592,4.28953058456057,5.03470411695268,5.567506298437,4.99720124035831,5.26079480223737,4.78789203726806,4.7594637409685,5.30963363459045,7.90278023510959,6.14295338646605,7.23030087123055,7.28782716387522,6.26027743255007,7.04440189969767
"Pf.11.237.0_CDS_at",6.26056095105831,5.66209257030119,5.9002920749389,4.88642452590871,6.19282935636783,5.79806176333467,7.84874841269349,7.82776402111021,8.03801676549957,7.17403012144834,7.66783027007569,8.11598740565247,8.42917450416553,7.33414288308035,8.14511840696267,7.79431785292107,8.61972710130534,8.41047646473188
"AF275856.1_x_at",6.45234735840477,5.66119589201227,5.81613884009306,5.86793624257712,6.1642849636246,5.8174591105149,6.71105093858729,6.63452097637747,7.00880188321897,5.5541088009085,6.95208038545312,6.77776600924486,8.65473185305473,7.48464591136854,8.2926560130067,7.92063716005876,8.89410826478923,8.91692240906794
"Pf.14.707.0_CDS_at",6.27613065235794,6.47092233086743,6.49583085284691,6.53550817358999,6.10443747207076,6.57935718190998,4.87561658418628,4.61705538539491,4.94288027734385,3.89959390996676,5.0827382236813,5.04918886813866,4.47960266551719,3.398684521984,3.12684370136299,3.98822107645754,4.25644628016622,4.39425452962475
"Pf.5.21.0_CDS_at",5.5659726445023,5.2109441504968,5.16855199526421,5.22190761354636,5.08546744649659,5.39033509013338,6.65989266303564,6.92477070646019,6.80488009265636,6.46864227881008,6.60604295692646,6.68126742966166,8.39969581644025,7.63177328120406,8.30332784067621,7.60293975937944,7.69719380861731,7.75270576499604
"Pf.5.223.0_CDS_at",8.90743936348448,8.91430237263575,8.90537560949593,9.07562498126326,8.45607761990782,8.71865468322615,9.81900563129816,9.61594544660141,9.78857268012053,9.26740370781507,9.60173077298349,9.74342718752996,11.6136589764704,11.4570512664845,11.6335829779537,11.3220286567945,11.2327402608878,11.2359469474699
"Pf.2.27.0_CDS_at",5.67864026252818,5.71614404649709,5.49013147504431,5.23210459696606,5.19255584816734,5.00055118128199,7.22352667529465,7.01611669938115,7.09513156163964,7.24459067620271,7.10950897741299,7.1130133244376,8.3999774828896,8.01198050623933,8.05280387354484,7.87256909192281,7.67094641759905,7.64007401094966
"Pf.4.223.0_CDS_x_at",5.40564561536443,4.33860602333718,5.22188936056195,4.44288111968521,4.3610500220011,4.93814007837271,5.5777433376254,4.87335197120357,5.33260102668703,4.32779808986789,4.99724713026545,5.47159184977006,7.97486787582334,6.08927035731955,6.92296641573286,6.97213724564648,6.54202303689721,7.34183843610978
"Pf.5.276.0_CDS_at",4.54486374520739,3.59723945110491,3.9297075592898,4.04390921418903,3.38281978188048,3.26186939088787,5.07332880258133,4.53930282930716,5.52844931365075,4.11225519165666,5.25845397135592,4.79923468819427,6.22480046061868,6.494789247733,6.58118357560038,6.45263568996713,5.64592131875018,5.99248871204823
"Pf.7.13.0_CDS_at",4.42468187023384,4.28100694224954,4.13295725617531,4.09855602778104,3.56244658505463,4.08364781248903,5.87795604073034,5.08278223025012,5.91391567925799,5.95110262815787,5.23696950077601,5.51498634244483,6.97449841294325,5.89096158025837,6.8824578715029,6.32697131255242,6.67563062250173,6.81611187969308
"AF441846.1_at",6.29159665586908,6.2719111207365,5.45633330970358,5.41994249049662,6.769793099339,6.41533102351825,4.69367737203993,4.97825924476924,4.94484779390293,4.34972548518664,4.84962035137632,5.23651399045604,7.41195392908053,3.89443869774024,6.47118455095668,5.02565309404828,7.18488595599446,7.4580436830678
"Pf.13_1.268.0_CDS_a_at",6.65599076794109,6.63327350843302,6.16022273131864,6.35422007392997,6.16295347569567,6.64287736936177,8.11134331777986,8.33217835329851,8.13939056106975,7.90209014330549,8.0935294460598,8.11701401344687,9.36548755246673,8.59280102136712,8.92431705606367,8.71879033070653,8.72307241995066,8.91362822716798
"Pf.12.1.0_CDS_at",10.6029405856563,10.6014037077891,10.5758845503443,10.4391320972992,10.5315078307537,10.2916551600378,12.325566434744,12.531359829539,12.3851139789414,12.3464347023581,12.3880238211455,12.4970121903285,13.0688326622129,12.6463635361439,12.9939373663512,12.5086557455867,12.9708968256961,12.9213743563032
"AY277506.1_s_at",2.40585742982427,2.71483238648523,2.86187532110043,2.74632550446018,2.90734510094397,2.78317572347276,4.167696582017,4.29168857109406,4.71838339440401,4.13028831513004,4.28252672691951,4.3229551164932,5.08313534236248,4.72258509331601,5.01842310641187,4.55062109244192,4.9647573677194,6.10918823181165
"AF288172.1_s_at",4.11910846948352,3.64402473446798,4.0392593823241,3.66292780000769,3.55294509305711,4.10250829968457,5.33087754829957,5.11719834010793,5.45179568452266,5.091914198013,5.24361016954401,5.54715444995531,6.48636277118437,5.21639750110359,6.43919967516527,5.88489579940011,6.39186433527825,6.77128135484648
"Pf.13_1.294.0_CDS_at",7.46461284548922,7.39007586201602,8.09098001767321,6.55460652414024,8.28327001234423,8.44766725340675,7.47346143328391,6.97541350187035,8.09327610568753,6.59564565683553,7.16017671147562,8.19525836355833,6.23279173909824,4.0040038280791,7.27042664816034,6.26370255384912,6.99852164638817,7.73760624971596
"Pf.6.40.0_CDS_at",3.6610625601722,3.56547083868501,3.47936031636792,3.41550386419263,3.89000149731725,3.64919654319012,4.00823150716376,4.19351566068862,4.47524945263673,3.79517062115673,3.87640771205555,4.53111991038896,5.60840292464126,4.39936394699297,5.69741798997911,4.64090641264885,6.76975434145045,6.64556881527893
"Pf.14.366.0_CDS_at",7.62663673011623,7.33704860574837,7.28053543219067,7.49553260278751,6.82506866558331,7.15278328986714,8.88156845174774,8.80644379412085,8.73668137293573,8.71523193702781,8.89489404953069,8.82760447444148,9.97390461601932,9.72013255231906,9.62847897131605,9.75899280701616,9.40732302434364,9.273124089265
"AY208965.1_s_at",8.58983163851477,8.35642130362913,8.15247077305801,7.33037026926955,8.48282491368649,8.20508500950981,8.63607996777974,8.5642132515525,8.58612152452532,7.85431682947204,8.06650169008826,8.71996881926415,8.96433044542695,4.76971672587386,8.65709254001444,7.79841310312148,9.25600577543218,9.48940550675898
"Pf.14.429.0_CDS_at",4.40804079227499,3.68235973808849,4.04423221428704,3.48563750739725,3.51938819902032,4.501604104029,4.70840686640922,3.96265998443295,4.8434534162669,3.53395456572435,4.12399015290312,4.24262059642528,5.67014034263141,4.90591130224655,5.71121452347334,6.60819685551067,5.62077321282624,6.62597660252584
"Pf.5.238.0_CDS_at",8.19465991398695,7.92286249236093,8.05828239081933,7.67896567306442,6.99918143620224,7.94357550702643,6.91159331405257,5.7733811764334,7.18902329519418,4.79132255529893,5.8497454633778,6.37671842301188,8.21656949165852,8.01017339520512,8.01854182735863,7.82011913289916,7.93757164733037,7.84459798449624
"Pf.5.31.0_CDS_at",5.6261208310859,5.51164707562208,5.08582368291636,5.07582316963579,5.59482521313511,5.52044815635681,5.10383302567726,5.14094751664383,5.18007795760102,4.92059647180021,4.79983010977245,5.61002272208415,7.37860005914029,5.65226846207786,6.61532375954763,6.43606352332362,7.75726084513285,8.05467251430061
"Pf.5.222.0_CDS_at",8.29219386558854,8.21269999964639,8.12974859597333,7.86797841231222,7.99293413209928,8.36089318937421,7.56136297009213,6.90305039708274,6.72143034078841,5.90954422537577,7.45626578752549,6.49574206449263,9.09303980097898,8.95503924021077,9.15061285511703,9.21444684426275,8.9721546788384,8.84842945770273
"Pf.9.112.0_CDS_a_at",3.88556901226392,3.0931200562228,3.30672397527908,2.95208130104376,3.30649728179757,3.32341660400114,4.56213876077841,4.05223211819284,4.82762359443071,3.90008324402418,4.57393306399011,4.39197287480572,5.68540377857622,5.72143643087953,6.03336431563856,5.42194312778095,5.12728431189089,5.28997846920386
"AJ420670.1_s_at",4.34344814851186,4.87372329974522,4.24940590923457,4.7468095088337,5.01289062895723,5.30766175917186,2.74825029558349,2.79753999757987,2.62354823939699,2.67028198139554,2.72194960999963,2.64648156067155,3.18756382683759,2.58612004071148,3.0105007827441,2.88590031297308,2.67921023070781,2.9528072266953
"Pf.4.29.0_CDS_at",3.87191900217595,4.06226851858557,3.84332951236483,3.65909621956367,3.6225682286499,3.59993775098027,4.44985720017687,4.3080158657149,4.66641656522182,4.10003525133639,3.72569087471068,4.4171580375108,7.03407655634714,5.87253826673718,6.12626180366693,5.36482807612883,5.0628320976819,5.04726057737674
"Pf.12.246.0_CDS_at",4.84480627615208,5.05222471778342,4.42707678097364,4.54517857809491,4.58568354715896,4.90486542029095,5.09465734445957,5.1565540640507,5.48312212535843,4.74634196281977,5.2997476493415,5.20785680193553,7.06062058196643,6.75999382647416,7.05198249950756,6.61081609039491,7.01886283402767,6.75135357126449
"Pf.12.59.0_CDS_at",7.38725973504859,6.86075044709989,6.6754820716976,6.6960860099754,7.07440004086393,6.63477149731126,8.63075418696696,8.59100107751882,8.71132298674305,8.4094110191477,8.41503062324156,8.34686348100481,9.28499898474503,8.54316270836824,9.04097539844797,8.90690702320874,9.20056010047135,9.23216938306726
"Pf.9.5.0_CDS_a_at",10.6222393366331,10.3642958406819,10.3633400589048,10.4993344224346,10.3251842276502,10.3990103833197,12.0745634392273,11.7417001620937,12.0607144625864,11.8622547097379,11.902306942677,12.0243453331702,12.9177897468982,12.4844032916483,12.6890425473934,12.5124031685181,12.5840147655847,12.7295152822386
"Pf.12.351.0_CDS_at",7.90030614409535,7.81033931396064,7.70446819958172,7.64430798288868,7.72011619840639,7.85212162387826,7.4180186892721,7.01804539394343,7.30294932405353,6.71268770621915,7.04032526845186,7.27262268352719,6.08959721186149,3.93624947801185,6.12942958183832,6.17793016567814,6.82637775576855,7.01676739772838
"Pf.8.84.0_CDS_at",7.54180242954044,7.62517056969441,7.42497024518894,7.13100293097673,6.23402600513548,7.31242013578608,8.31651983757053,8.9813809009989,8.45359350243449,8.74225923786422,8.75044596985352,8.6027642286896,9.50575178602125,9.21777482789875,9.57585839777608,9.13117559401946,9.14461145183038,9.19538253720793
"Pf.14.49.0_CDS_at",6.2730494736125,5.8587349942787,5.85315131904956,4.8848975625517,6.06384343739882,6.0055615925588,7.26498890148446,7.09098497636224,7.53981656874071,6.14259320214005,6.65411747913334,7.42822842255787,7.49316102771723,5.04221476638246,6.7740052231321,6.97007422415158,7.80069017304838,8.28701868484363
"Pf.6.27.0_CDS_at",2.49958574369497,3.19049240910421,2.99496667850229,2.60027424904523,2.64975781599444,2.85619816944415,4.06090224083239,4.03563963658483,4.30434989782097,3.94890019702515,3.71689049227827,4.1541794997105,5.14336310892785,4.06712407603183,5.0726856626629,4.4438371866067,5.1075230240705,5.40217741368676
"Pf.14.447.0_CDS_at",6.5264000841583,6.36224339115338,5.61558081559261,5.57513292889738,5.11385095717824,5.46906034731935,6.14610441834538,5.46073866714605,6.48542724748181,4.8419951193593,6.12633153120239,5.5496527319147,7.43935052324998,6.62408488317678,7.45081116292661,7.85228643138834,7.41892553988061,7.62295140970285
"L40603.1_s_at",5.85624961247801,6.79560492498897,7.43648362733287,5.78243909408176,7.21384174918712,6.65504307625697,7.72249923613087,7.04330615519971,8.0476747325576,5.45265179740233,7.01664823483901,8.00330019297348,7.97199115062208,7.47804195858103,8.63102488921468,7.44560921657385,8.00010494133759,8.72771100213846
"Pf.14.330.0_CDS_at",4.8691629097453,5.1705429072858,4.97607443812661,4.75319187546441,5.0371059947671,4.99994159978697,6.85455641099772,6.26048385364671,6.51238678502014,5.90521309329422,5.80179677296051,6.06400348745462,7.82657966218059,6.61077163460262,7.00639312400762,6.7059605421028,6.89634722606686,7.01224210357542
"Pf.6.318.0_CDS_x_at",6.51392604251376,6.44798785203372,5.87137208377759,5.57677271674372,5.29699874167804,5.51483172399525,7.20476032490988,6.92491162550307,6.73855505030946,6.88352708952898,7.09822792987336,7.14777907415231,8.68322480731367,6.95987592192615,7.85999446981342,8.17344269938373,7.58075446355789,7.61304860153921
"Pf.5.281.0_CDS_at",8.80064939342066,8.0211297010073,8.05217651432172,8.05537562995128,8.37136733371028,8.13332966307992,7.45298535905362,6.72295846391629,7.66239708995051,5.83385650360015,7.24299910549993,7.51982525838934,5.95187199697418,5.62203466827973,6.46700989322168,6.67438548321453,6.83981291352675,6.81331689364694
"Pf.13_1.33.0_CDS_at",7.06643063623502,5.86883660464209,5.31442062260907,5.91393879676329,6.48732870839941,6.25609777117403,7.74631632043812,7.28237743486561,7.79711465197679,7.70769942503051,6.88126306601323,7.85617864495902,8.17147584552453,6.66640283840698,7.45052195985403,7.42120381928524,8.28048717010144,8.64584361041526
"Pf.2.20.0_CDS_at",5.75886808494156,5.43182164550328,5.5907799536677,5.60816285679278,5.5440407310462,5.51265612041394,7.04433373893009,6.77714711494362,7.01281588390197,6.89045710324286,6.6777061823567,7.03266505787612,8.07834608665375,6.8407019044255,7.42904949318505,7.38754725461077,8.02422346624324,7.87257298006531
"Pf.14.385.0_CDS_at",8.16470027970704,7.58309579067481,7.4856478270106,7.40566624081951,7.56768729742385,7.53894203386137,6.87630348406966,6.56867996005415,6.8344026154693,6.19189526296631,6.41501757001879,6.94615575601523,6.09158696561932,4.66696154372684,5.1852091359978,5.79864497095179,6.00269565266001,6.50013915759964
"Pf.12.212.0_CDS_at",6.12944696628508,5.76031950055187,5.67428975886917,6.30886157073776,5.69428205576324,5.95600937473086,7.49625289165967,7.42258302474694,7.42925893589408,7.30355711550406,7.29027150481493,7.34464667563028,8.5200654534425,7.11466566297557,8.14121802583172,7.3669268938958,7.88293149887797,8.11108247594309
"AF465506.1_s_at",5.38287371570615,4.82311612483445,4.69417982650537,5.28029341960554,5.35947471586201,5.82919308530985,3.68080407683964,4.33808244679611,3.95896353254619,3.36172529023343,3.53294376736169,4.26490406978442,5.91117063372605,2.69526396772074,4.43937180018026,4.00945573618612,4.73325195616094,5.48522846693106
"AY277506.1_RC_at",8.3932123492728,8.68660641544128,8.84907048923642,8.18610094929582,8.38742679963117,8.67036120128645,10.1163239071491,9.73662968800017,10.3367254636137,9.45808320025233,10.0748176303226,10.2466241596945,10.6736738816126,10.5375215670671,10.6121030826114,10.1168782001617,10.4387868742776,10.6809786355909
"Pf.9.228.0_CDS_at",3.07799343647028,2.62557358416136,3.0470651412712,2.8626545671666,2.58110001706593,2.96926902515639,3.44124955044361,3.41602338546776,3.47152483789612,3.51439523686007,3.63228261569466,3.36928160788297,4.74679986478708,4.5603820850089,5.41408937190589,5.23731826339865,4.79968716766218,4.4132406748703
"Pf.10.53.0_CDS_at",3.41380809491104,3.34334828718854,2.91415969743538,2.91967216028939,3.54933702465642,3.07375101209965,4.6331776800767,4.37003713639005,4.70785734160532,4.25592225849881,4.52409941673248,4.6303238327513,5.37121814855197,5.0997505571815,5.44935625961071,5.01912757506032,5.23756512071085,5.33317331062495
"Pf.6.207.0_CDS_at",5.92986971513653,5.71061626700604,5.68745052415338,5.05276509887908,5.12970247253717,5.33308245879559,6.58296534330339,6.04314256536065,6.26164984487656,5.49434244726897,6.16184443649728,6.39663490061611,7.57557100739039,7.37010469361129,7.52733193288793,7.52820101634452,7.05837881284273,7.61472561491603
"AF480451.1_s_at",8.37938661267491,8.16530004500682,8.30256854669345,7.70406206692613,8.14961528628234,8.11683027321624,9.68118589679998,9.58369551402651,9.91415544970035,9.3894841756658,9.39193806217368,9.64147389426187,10.1899330195777,9.55045129375094,10.2127650193306,9.44949845949487,10.3393609118123,10.5488843370943
